编号,食品分类,最大使用量,备注
12.2.2,调味料和调味品,50,000 mg/kg
06.5,谷物和淀粉类甜点（如米布丁、木薯布丁）,50,000 mg/kg
06.8.1,豆基饮料,1,500 mg/kg
14.2.6,酒精含量高于15%的蒸馏酒饮料,50,000 mg/kg
12.3,醋,1,000 mg/kg,注释78
04.2.2.3,醋、油、盐水或酱油渍的蔬菜（包括蘑菇和食用真菌，块根类，豆类，芦荟）和海藻,500 mg/kg
04.1.2.3,醋、油或盐水渍水果,200 mg/kg
12.9.2.2,非发酵酱油,1,500 mg/kg
01.6.1,非熟化干酪,15,000 mg/kg,注释XS275,注释XS221,注释XS273,注释201
07.1.6,面包和普通焙烤制品预拌粉,50,000 mg/kg,注释161
07.1.4,面包类制品，包括面包馅和面包屑,50,000 mg/kg,注释161
06.6,面糊（如用于鱼或禽肉用的裹粉或面糊）,50,000 mg/kg
06.4.3,预制面制品、面条及其类似产品,50,000 mg/kg,注释173,注释153
06.7,预熟制或加工的大米制品，包括米糕（仅限东方食品）,50,000 mg/kg
01.1.4,风味液态乳饮料,2,000 mg/kg,注释52
13.6,食品补充剂,20,000 mg/kg
03.0,食用冰，包括冰冻果子露和果汁冰糕,1,000 mg/kg
01.3.2,饮料增白剂,1,000 mg/kg,注释XS250,注释XS252
07.1.5,馒头和包子,50,000 mg/kg,注释161
10.1,鲜蛋,20,000 mg/kg,注释4
09.1,鲜鱼和鱼制品，包括软体动物，甲壳类和棘皮类动物,30,000 mg/kg,注释XS292,注释4,注释XS312,注释XS315,注释16
