编号,食品分类,最大使用量,备注
01.8.2,乳清粉和乳清制品，不包括乳清干酪,1,140 mg/kg,注释6
01.5.2,乳粉和稀奶油粉类似产品,570 mg/kg,注释6
01.5.1,乳粉和稀奶油粉（原味）,265 mg/kg,注释259,注释6
05.3,口香糖,100 mg/kg,注释6,注释174
12.6.3,沙司和卤汁的混合物,570 mg/kg,注释6
12.5.2,清汤和浓汤的混合物,570 mg/kg,注释6,注释XS117
12.1.1,盐,1,000 mg/kg,注释6,注释254
12.2.2,调味料和调味品,1,000 mg/kg,注释255,注释6
01.3.2,饮料增白剂,570 mg/kg,注释XS250,注释XS252,注释6,注释260
