编号,食品分类,最大使用量,备注
05.3,口香糖,200 mg/kg
07.2,精制焙烤制品（甜的、咸的、美味的）及其混合物,3,000 mg/kg
07.1,面包和普通焙烤制品及其混合物,3,000 mg/kg
06.4.3,预制面制品、面条及其类似产品,5,000 mg/kg,注释2,注释194
